ensembl,Pri_1,Pri_2,Pri_3,Met_1,Met_2,Met_3,Pri_1.1,Pri_2.1,Pri_3.1,Met_1.1,Met_2.1,Met_3.1,Met_v_Pri_baseMean,Met_v_Pri_log2FoldChange,Met_v_Pri_lfcSE,Met_v_Pri_stat,Met_v_Pri_pvalue,Met_v_Pri_padj,symbol,entrez,GENENAME,mouse_symbol
ENSG00000139044,3,0,0,0,0,1,0.007333972,0,0,0,0,0.001864996,3.700652971,-6.059231854,3.483981526,-1.739168767,0.082005082,NA,B4GALNT3,283358,beta-1,B4galnt3
ENSG00000182272,0,0,0,6,0,0,0,0,0,0.043769835,0,0,0.400091897,0.315890385,3.923829831,0.080505628,0.93583512,NA,B4GALNT4,338707,beta-1,B4galnt4
ENSG00000117411,0,0,0,0,0,165,0,0,0,0,0,0.483061311,7.613355676,4.58591126,3.772209903,1.215709459,NA,NA,B4GALT2,8704,beta-1,B4galt2
ENSG00000158850,0,40,0,284,0,413,0,0.083193171,0,0.966553387,0,0.796982001,44.1870944,2.561677289,3.034966537,0.844054541,0.398638928,0.538524736,B4GALT3,8703,beta-1,B4galt3
ENSG00000121578,0,43,0,0,742,349,0,0.071894172,0,0,1.127811322,0.541403965,49.87994438,2.646749574,3.019632668,0.876513757,0.380750801,0.525062722,B4GALT4,8702,beta-1,B4galt4
ENSG00000118276,0,1,0,0,0,1,0,0.002302569,0,0,0,0.002136404,0.200965333,-3.297492945,4.0474808,-0.814702554,0.415242591,NA,B4GALT6,9331,beta-1,B4galt6
ENSG00000027847,0,0,1,172,0,0,0,0,0.002672981,0.668731182,0,0,12.24327861,3.815002163,3.526828965,1.081708867,NA,NA,B4GALT7,11285,beta-1,B4galt7
ENSG00000174684,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,B4GAT1,11041,beta-1,B4gat1
ENSG00000087088,0,504,0,1,134,0,0,1.813824412,0,0.00588904,0.438406333,0,82.99539191,-3.977047163,3.220599265,-1.234877995,NA,NA,BAX,581,BCL2 associated X,Bax
ENSG00000050820,37,0,0,551,0,70,0.041890474,0,0,0.839332761,0,0.060460477,85.04398852,-0.167191308,3.259208496,-0.051298132,0.959087956,0.976626721,BCAR1,9564,BCAR1 scaffold protein,Bcar1
ENSG00000137936,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,BCAR3,8412,BCAR3 adaptor protein,Bcar3
ENSG00000074582,0,1,0,0,0,533,0,0.002476637,0,0,0,1.224786559,24.7482697,6.714504012,3.546966217,1.893027337,NA,NA,BCS1L,617,BCS1 homolog,Bcs1l
ENSG00000145734,2,30,0,8,1,106,0.002233776,0.027549906,0,0.012021777,0.000834846,0.09031825,12.54206324,-0.399698756,2.549348985,-0.156784637,0.875414581,NA,BDP1,55814,B double prime 1,Bdp1
ENSG00000134897,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,BIVM,54841,basic,Bivm
ENSG00000136573,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,BLK,640,BLK proto-oncogene,Blk
ENSG00000168283,0,0,0,0,4,101,0,0,0,0,0.011598289,0.298895081,4.806491227,3.929502492,3.414781861,1.150733093,NA,NA,BMI1,648,BMI1 proto-oncogene,Bmi1
ENSG00000144857,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,BOC,91653,BOC cell adhesion associated,Boc
ENSG00000152430,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,BOLL,66037,boule homolog,Boll
ENSG00000162813,2,1,0,0,413,542,0.00827889,0.003403544,0,0,1.277875902,1.711596444,42.69448962,4.08162513,2.843884172,1.435229033,0.151221843,0.279344626,BPNT1,10380,3'(2'),Bpnt1
ENSG00000168000,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,BSCL2,26580,BSCL2 lipid droplet biogenesis associated,Bscl2
ENSG00000106392,1,933,0,232,27,791,0.001939835,1.488112076,0,0.605510672,0.039149397,1.170580421,198.6237603,-1.463129899,2.649279924,-0.552274558,0.580760259,0.699931963,C1GALT1,56913,core 1 synthase,C1galt1
ENSG00000145309,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,CABS1,85438,calcium binding protein,Cabs1
ENSG00000105298,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,CACTIN,58509,cactin,Cactin
ENSG00000042493,1170,934,0,181,528,777,5.465687192,3.587525507,0,1.137644355,1.843696192,2.769108134,1637.083994,-4.54535586,2.551368715,-1.781536253,0.074824888,0.185231664,CAPG,822,capping actin protein,Capg
ENSG00000134905,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,CARS2,79587,cysteinyl-tRNA synthetase 2,Cars2
ENSG00000228146,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,CASP16P,197350,caspase 16,Casp16-ps
ENSG00000100211,0,642,0,79,577,68,0,2.49572079,0,0.502536812,2.039126163,0.245267868,128.8909595,-1.75694952,2.785397095,-0.630771649,NA,NA,CBY1,25776,chibby family member 1,Cby1
ENSG00000154429,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,CCSAP,126731,centriole,Ccsap
ENSG00000122674,476,0,0,343,159,45,1.420079818,0,0,1.376793963,0.35456793,0.102418474,610.6086756,-4.236185755,3.003312262,-1.410504598,NA,NA,CCZ1,51622,CCZ1 homolog,Ccz1
ENSG00000064309,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,CDON,50937,cell adhesion associated,Cdon
ENSG00000213892,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,CEACAM16,388551,CEA cell adhesion molecule 16,Ceacam16
ENSG00000147869,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,CER1,9350,cerberus 1,Cer1
ENSG00000135346,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,CGA,1081,glycoprotein hormones,Cga
ENSG00000138433,77,20,0,3,1129,614,0.530281916,0.11324924,0,0.027797541,5.811745109,3.225852074,166.6900198,-0.46905937,2.641609097,-0.177565776,0.859064004,0.911098049,CIR1,9541,corepressor interacting with RBPJ,Cir1
ENSG00000104879,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,CKM,1158,creatine kinase,Ckm
ENSG00000131730,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,CKMT2,1160,creatine kinase,Ckmt2
ENSG00000188603,1,0,0,1,0,0,0.000816109,0,0,0.001098037,0,0,1.284852457,-3.979751236,3.828167074,-1.03959706,0.298527143,NA,CLN3,1201,CLN3 lysosomal/endosomal transmembrane protein,Cln3
ENSG00000162129,0,0,0,0,0,1,0,0,0,0,0,0.001819701,0.04614155,-2.613322644,4.064761091,-0.642921585,0.520274983,NA,CLPB,81570,ClpB homolog,Clpb
ENSG00000173786,0,34,0,0,0,393,0,0.053830891,0,0,0,0.577319172,23.3976376,1.734350303,3.465921352,0.50040094,NA,NA,CNP,1267,2',Cnp
ENSG00000162852,0,1268,0,44,807,229,0,3.208502185,0,0.182186244,1.85636741,0.53763724,239.3117644,-2.192900734,2.843018289,-0.771328395,NA,NA,CNST,163882,consortin,Cnst
ENSG00000170037,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,CNTROB,116840,centrobin,Cntrob
ENSG00000173085,0,0,0,0,0,201,0,0,0,0,0,0.997755194,9.27445146,4.870701634,3.765571581,1.293482684,NA,NA,COQ2,27235,coenzyme Q2,Coq2
ENSG00000110871,0,1,0,295,0,0,0,0.005184612,0,2.502753608,0,0,19.8260087,6.392535743,3.552099372,1.79965003,NA,NA,COQ5,84274,coenzyme Q5,Coq5
ENSG00000119723,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,COQ6,51004,coenzyme Q6,Coq6
ENSG00000167186,0,0,666,42,0,108,0,0,2.017446748,0.18505654,0,0.269817342,523.2529954,-6.049460603,3.303697577,-1.831118153,NA,NA,COQ7,10229,coenzyme Q7,Coq7
ENSG00000145244,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,CORIN,10699,corin,Corin
ENSG00000088882,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,CPXM1,56265,carboxypeptidase X,Cpxm1
ENSG00000121898,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,CPXM2,119587,carboxypeptidase X,Cpxm2
ENSG00000167193,1,9,0,73,488,0,0.003003807,0.022228175,0,0.29502851,1.095691877,0,25.31512534,3.097855673,2.791009506,1.109940925,0.267024484,0.407438609,CRK,1398,CRK proto-oncogene,Crk
ENSG00000058453,0,0,0,137,0,0,0,0,0,0.379420389,0,0,9.135431641,4.847651945,3.779025066,1.282778457,NA,NA,CROCC,9696,ciliary rootlet coiled-coil,Crocc
ENSG00000226321,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,CROCC2,728763,ciliary rootlet coiled-coil,Crocc2
ENSG00000040531,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,CTNS,1497,cystinosin,Ctns
ENSG00000198730,2,0,0,633,252,294,0.008510425,0,0,3.624048496,0.801527313,0.954395925,67.4219191,4.927646638,2.641884331,1.865201508,0.062153164,0.172065619,CTR9,9646,CTR9 homolog,Ctr9
ENSG00000172115,19,1388,140,2832,842,2354,0.096579404,5.801089911,0.658264885,19.36837564,3.199186341,9.128456791,674.6320824,-0.078953954,2.064774137,-0.038238543,0.969497491,0.982697008,CYCS,54205,cytochrome c,Cycs
ENSG00000117593,0,288,1,1,1,0,0,1.482029957,0.00578918,0.008420625,0.004678125,0,45.46645781,-8.827640096,2.868155351,-3.077811002,NA,NA,DARS2,55157,aspartyl-tRNA synthetase 2,Dars2
ENSG00000155368,0,1436,1745,1996,1985,1761,0,5.94102876,8.121853819,13.51286916,7.465777468,6.759854465,1859.819458,-2.454857783,2.505539396,-0.979772175,0.32719859,0.470166542,DBI,1622,diazepam binding inhibitor,Dbi
ENSG00000164465,0,0,0,0,231,0,0,0,0,0,0.487069644,0,8.442745189,4.735801978,3.759868427,1.259565878,NA,NA,DCBLD1,285761,discoidin,Dcbld1
ENSG00000110063,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,DCPS,28960,decapping enzyme,Dcps
ENSG00000104325,1,642,1,1105,1715,1251,0.003702121,1.954226151,0.003424462,5.504043917,4.745819667,3.533197198,295.4766734,0.930854062,2.323016463,0.400709197,0.688634239,0.789407355,DECR1,1666,2,Decr1
ENSG00000242612,0,637,1,189,0,0,0,1.370417726,0.002420282,0.665357657,0,0,111.9996222,-2.983221271,3.31323705,-0.900394758,NA,NA,DECR2,26063,2,Decr2
ENSG00000143753,3,0,0,281,2,331,0.022542391,0,0,2.840887807,0.011233246,1.897434147,37.73809885,3.329208792,2.820177257,1.180496291,0.237802885,0.376154894,DEGS1,8560,delta 4-desaturase,Degs1
ENSG00000168350,0,0,0,1,0,2,0,0,0,0.00703894,0,0.007982303,0.158965082,-1.010510143,3.973515844,-0.254311341,0.799255039,NA,DEGS2,123099,delta 4-desaturase,Degs2
ENSG00000100150,0,0,0,0,650,74,0,0,0,0,0.820717051,0.095361984,27.17111697,6.430930239,3.293140615,1.952825886,0.05084023,0.157412761,DEPDC5,9681,DEP domain containing 5,Depdc5
ENSG00000100697,0,8,0,0,0,0,0,0.008317884,0,0,0,0,1.238590266,-5.771367221,4.016903417,-1.436770224,0.150783294,NA,DICER1,23405,dicer 1,Dicer1
ENSG00000083520,668,1,1,460,0,246,1.164221513,0.001433007,0.001612133,1.07866359,0,0.327080197,856.6912112,-4.276645783,2.957969088,-1.445804759,NA,NA,DIS3,22894,DIS3 homolog,Dis3
ENSG00000185800,0,0,0,125,0,60,0,0,0,0.551686374,0,0.150149694,11.10374082,5.138818792,3.301189052,1.556656923,0.119551961,NA,DMWD,1762,DM1 locus,Dmwd
ENSG00000105612,0,0,0,0,9,0,0,0,0,0,0.053739896,0,0.328938124,0.067632181,3.93006833,0.017208907,0.986269956,NA,DNASE2,1777,deoxyribonuclease 2,Dnase2a
ENSG00000136908,299,1,1,444,945,0,1.589464403,0.004370879,0.004917239,3.175642593,3.754982795,0,429.3070765,-2.508159986,2.906696328,-0.862890272,NA,NA,DPM2,8818,dolichyl-phosphate mannosyltransferase subunit 2,Dpm2
ENSG00000179085,0,3,1,0,0,59,0,0.051299019,0.019237132,0,0,0.936074874,3.960800348,0.980781485,3.234525349,0.303222692,0.761720157,NA,DPM3,54344,dolichyl-phosphate mannosyltransferase subunit 3,Dpm3
ENSG00000125868,0,13,13,479,2494,1669,0,0.054089539,0.060850731,3.261258776,9.433518196,6.443132156,212.1777427,4.047347653,2.28580472,1.770644542,0.07661983,0.186978352,DSTN,11034,destrin,Dstn
ENSG00000198842,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,DUSP27,92235,dual specificity phosphatase 27,Dusp27
ENSG00000103356,0,8,0,0,0,0,0,0.012007827,0,0,0,0,1.238590266,-5.771367221,4.016903417,-1.436770224,0.150783294,NA,EARS2,124454,glutamyl-tRNA synthetase 2,Ears2
ENSG00000127884,138,230,2,1150,1852,1033,2.506122838,3.434316482,0.033596574,28.09895304,25.13973962,14.31144793,397.3016078,-0.094195125,2.179176738,-0.043225096,0.9655221,0.980439481,ECHS1,1892,enoyl-CoA hydratase,Echs1
ENSG00000132394,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,EEFSEC,60678,eukaryotic elongation factor,Eefsec
ENSG00000164318,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,EGFLAM,133584,EGF like,Egflam
ENSG00000197561,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,ELANE,1991,elastase,Elane
ENSG00000158636,465,36,1,19,484,0,0.66134684,0.042098638,0.001315582,0.036357914,0.514538904,0,591.7534232,-4.916137961,2.812142379,-1.748182453,NA,NA,EMSY,56946,EMSY transcriptional repressor,Emsy
ENSG00000111405,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,ENDOU,8909,endonuclease,Endou
ENSG00000151023,734,0,0,0,0,51,2.598754873,0,0,0,0,0.137752477,896.4903469,-8.568676154,3.660099345,-2.341104803,NA,NA,ENKUR,219670,enkurin,Enkur
ENSG00000112425,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,EPM2A,7957,EPM2A glucan phosphatase,Epm2a
ENSG00000012061,0,0,0,1,105,22,0,0,0,0.0033032,0.192686648,0.041204862,4.919407523,3.973318599,3.044333388,1.305152259,0.191841007,NA,ERCC1,2067,ERCC excision repair 1,Ercc1
ENSG00000104884,0,1,0,0,0,0,0,0.002286217,0,0,0,0,0.154823783,-4.259265643,4.047480963,-1.052325059,0.292650438,NA,ERCC2,2068,ERCC excision repair 2,Ercc2
ENSG00000163161,3,2596,2,2,419,388,0.006692165,4.761450925,0.004126835,0.00600267,0.698644046,0.660293657,440.4751901,-3.610755609,2.512524664,-1.437102553,NA,NA,ERCC3,2071,ERCC excision repair 3,Ercc3
ENSG00000175595,0,1,0,1,118,122,0,0.00187009,0,0.003060148,0.200609705,0.211686529,10.16351911,4.298812793,2.7795503,1.546585717,0.121963176,NA,ERCC4,2072,ERCC excision repair 4,Ercc4
ENSG00000134899,0,0,0,0,0,234,0,0,0,0,0,0.489782885,10.7971226,5.090025557,3.76291563,1.352681287,NA,NA,ERCC5,2073,ERCC excision repair 5,Ercc5
ENSG00000225830,1691,0,0,73,0,120,1.647094014,0,0,0.095667995,0,0.089169435,2070.331042,-7.629300669,3.407539738,-2.23894694,NA,NA,ERCC6,2074,ERCC excision repair 6,Ercc6
ENSG00000186871,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,ERCC6L,54821,ERCC excision repair 6 like,Ercc6l
ENSG00000049167,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,ERCC8,1161,ERCC excision repair 8,Ercc8
ENSG00000135476,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,ESPL1,9700,extra spindle pole bodies like 1,Espl1
ENSG00000134954,2,1,0,0,1,0,0.003478467,0.001430037,0,0,0.001300033,0,2.627713412,-5.529462238,3.26080926,-1.695733113,0.089936435,NA,ETS1,2113,ETS proto-oncogene 1,Ets1
ENSG00000157557,5,77,767,455,546,757,0.029873064,0.378259375,4.238838422,3.657549332,2.438366221,3.450369694,696.8781183,-2.843291061,2.267150676,-1.254125317,NA,NA,ETS2,2114,ETS proto-oncogene 2,Ets2
ENSG00000115363,0,0,0,0,0,37,0,0,0,0,0,0.117823222,1.707237334,2.427844641,3.898133544,0.622822336,0.533401278,NA,EVA1A,84141,eva-1 homolog A,Eva1a
ENSG00000180210,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,F2,2147,coagulation factor II,F2
ENSG00000117525,0,534,2,1625,2403,896,0,2.508422202,0.010569195,12.49086643,10.26172719,3.90515399,321.751385,1.48940781,2.475549417,0.601647376,0.547408886,0.672035544,F3,2152,coagulation factor III,F3
ENSG00000123575,0,1785,0,151,0,1,0,4.44587966,0,0.615426581,0,0.002310948,286.475574,-4.773884438,3.358468851,-1.421446692,NA,NA,FAM199X,139231,family with sequence similarity 199,Fam199x
ENSG00000152767,10,0,0,496,0,0,0.006060683,0,0,0.404456935,0,0,45.2559682,1.459986449,3.598870899,0.405679028,NA,NA,FARP1,10160,FERM,Farp1
ENSG00000006607,8,1576,0,190,2,272,0.010774745,1.745269328,0,0.344302094,0.002013463,0.279476903,279.0408217,-3.328512324,2.671617064,-1.245879272,0.212808721,0.348396234,FARP2,9855,FERM,Farp2
ENSG00000145982,0,19,0,1,0,291,0,0.162619647,0,0.01400552,0,2.310910767,16.43552478,2.097133091,3.173194831,0.660890113,NA,NA,FARS2,10667,phenylalanyl-tRNA synthetase 2,Fars2
ENSG00000146267,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,FAXC,84553,failed axon connections homolog,Faxc
ENSG00000182511,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,FES,2242,FES proto-oncogene,Fes
ENSG00000163497,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,FEV,54738,FEV transcription factor,Fev
ENSG00000102302,0,0,0,0,0,37,0,0,0,0,0,0.193891548,1.707237334,2.427844641,3.898133544,0.622822336,0.533401278,NA,FGD1,2245,FYVE,Fgd1
ENSG00000146192,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,FGD2,221472,FYVE,Fgd2
ENSG00000127084,1,0,0,0,1,0,0.00288375,0,0,0,0.00215553,0,1.254719154,-3.980044512,3.832881222,-1.038394952,0.299086219,NA,FGD3,89846,FYVE,Fgd3
ENSG00000139132,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,FGD4,121512,FYVE,Fgd4
ENSG00000154783,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,FGD5,152273,FYVE,Fgd5
ENSG00000180263,0,0,0,0,0,434,0,0,0,0,0,0.739812287,20.02543251,20.85624484,3.78512512,5.510054273,NA,NA,FGD6,55785,FYVE,Fgd6
ENSG00000000938,0,1,0,0,1,0,0,0.003528385,0,0,0.003207623,0,0.191372464,-3.297492945,4.0474808,-0.814702554,0.415242591,NA,FGR,2268,FGR proto-oncogene,Fgr
ENSG00000182263,0,0,0,0,0,112,0,0,0,0,0,0.234229036,5.16785355,4.026629824,3.79862024,1.060024317,NA,NA,FIGN,55137,fidgetin,Fign
ENSG00000214253,0,447,0,429,92,81,0,2.045621287,0,3.21258645,0.382747932,0.343932729,104.9127458,-0.96124273,2.779916226,-0.345781186,NA,NA,FIS1,51024,fission,Fis1
ENSG00000151702,0,1,0,0,0,0,0,0.001369603,0,0,0,0,0.154823783,-4.259265643,4.047480963,-1.052325059,0.292650438,NA,FLI1,2313,Fli-1 proto-oncogene,Fli1
ENSG00000170345,5,7,269,234,12036,7439,0.016136511,0.018574917,0.803033449,1.016072063,29.03476578,18.31530549,1014.125076,1.891203869,2.378069669,0.795268488,0.42645734,0.564407726,FOS,2353,Fos proto-oncogene,Fos
ENSG00000125740,0,0,1,1,576,321,0,0,0.001614241,0.002347987,0.751355728,0.427357776,36.70413692,5.526788179,2.822614533,1.95803859,0.050225485,0.157412761,FOSB,2354,FosB proto-oncogene,Fosb
ENSG00000175592,0,0,0,189,0,0,0,0,0,1.420180484,0,0,12.60289475,5.312144943,3.7749947,1.407192689,NA,NA,FOSL1,8061,FOS like 1,Fosl1
ENSG00000075426,54,348,0,0,620,221,0.118771776,0.629343783,0,0,1.019313337,0.370827344,152.5173465,-1.864269398,2.809103354,-0.663652833,0.506912534,0.636370007,FOSL2,2355,FOS like 2,Fosl2
ENSG00000186765,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,FSCN2,25794,fascin actin-bundling protein 2,Fscn2
ENSG00000140564,0,10,0,0,1,208,0,0.040342085,0,0,0.003667462,0.778560656,11.18222882,2.453094131,3.182335719,0.770847059,NA,NA,FURIN,5045,furin,Furin
ENSG00000010810,4,4,0,1,3,0,0.007391661,0.006077588,0,0.002486286,0.00414381,0,5.668305053,-4.893370181,2.771917705,-1.765337468,0.077507066,NA,FYN,2534,FYN proto-oncogene,Fyn
ENSG00000171298,0,60,0,0,763,621,0,0.178894083,0,0,2.068124019,1.717936476,65.82997247,2.568217767,3.040360908,0.844708192,0.398273784,0.538191779,GAA,2548,glucosidase alpha,Gaa
ENSG00000214013,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,GANC,2595,glucosidase alpha,Ganc
ENSG00000105679,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,GAPDHS,26330,glyceraldehyde-3-phosphate dehydrogenase,Gapdhs
ENSG00000175857,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,GAPT,202309,GRB2 binding adaptor protein,Gapt
ENSG00000148288,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,GBGT1,26301,globoside alpha-1,Gbgt1
ENSG00000140297,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,GCNT3,9245,glucosaminyl (N-acetyl) transferase 3,Gcnt3
ENSG00000127554,0,1,0,61,0,0,0,0.004650373,0,0.464191805,0,0,4.222424733,2.993925267,3.544127344,0.844756685,0.398246703,NA,GFER,2671,growth factor,Gfer
ENSG00000213203,1,1,0,0,0,0,0.005896631,0.004848341,0,0,0,0,1.372994257,-5.299779986,3.738700082,-1.417546171,0.156323305,NA,GIMAP1,170575,GTPase,Gimap1
ENSG00000133574,2,2,1,2,3,0,0.010689924,0.008789493,0.00494409,0.014382807,0.011985673,0,3.762976096,-3.783103225,2.600913995,-1.454528382,0.14579987,NA,GIMAP4,55303,GTPase,Gimap4
ENSG00000133561,1,4,1,2,0,0,0.003645137,0.01198845,0.003371752,0.009808732,0,0,2.744807147,-4.349635778,2.924723138,-1.487195735,0.136963122,NA,GIMAP6,474344,GTPase,Gimap6
ENSG00000179144,0,3,0,1,1,0,0,0.057670553,0,0.031456665,0.017475925,0,0.567702013,-2.991515344,3.9758338,-0.752424647,0.451795729,NA,GIMAP7,168537,GTPase,Gimap7
ENSG00000171115,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,GIMAP8,155038,GTPase,Gimap8
ENSG00000174842,1,1,0,1,294,567,0.00753921,0.006198906,0,0.010143664,1.656798457,3.261135695,38.3472469,5.183357859,2.653170264,1.953646899,0.05074299,0.157412761,GLMN,11146,glomulin,Glmn
ENSG00000201634,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,SNORD115-48,100033822,small nucleolar RNA,Gm22496
ENSG00000201588,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,RNA5S2,100169753,RNA,Gm23284
ENSG00000207280,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,SNORD20,6082,small nucleolar RNA,Gm24148
ENSG00000199337,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,RNA5S3,100169754,RNA,Gm25212
ENSG00000183921,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,SDR42E2,100288072,short chain dehydrogenase/reductase family 42E,Gm5737
ENSG00000204544,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,MUC21,394263,mucin 21,Gm9573
ENSG00000087338,0,0,0,0,1,409,0,0,0,0,0.003473613,1.450000747,18.90844245,5.903946664,3.464246569,1.704251284,NA,NA,GMCL1,64395,germ cell-less 1,Gmcl1
ENSG00000112699,309,0,0,1,0,0,1.398775024,0,0,0.006090577,0,0,376.4813584,-12.57377099,3.569965645,-3.522098597,NA,NA,GMDS,2762,GDP-mannose 4,Gmds
ENSG00000120370,0,0,1,0,0,0,0,0,0.003636256,0,0,0,0.773977575,-4.953396542,4.035972323,-1.227311821,0.219705414,NA,GORAB,92344,golgin,Gorab
ENSG00000119927,8,0,0,143,648,0,0.022446185,0,0,0.539830757,1.359014493,0,42.96443228,1.801312458,3.127556008,0.575948905,0.564649718,0.686505237,GPAM,57678,glycerol-3-phosphate acyltransferase,Gpam
ENSG00000186281,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,GPAT2,150763,glycerol-3-phosphate acyltransferase 2,Gpat2
ENSG00000166923,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,GREM1,26585,gremlin 1,Grem1
ENSG00000180875,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,GREM2,64388,gremlin 2,Grem2
ENSG00000164284,0,1,0,298,0,0,0,0.002608832,0,1.272161239,0,0,20.02605465,6.407176861,3.552406552,1.803615878,NA,NA,GRPEL2,134266,GrpE like 2,Grpel2
ENSG00000130299,0,0,0,0,0,130,0,0,0,0,0,0.149525258,5.998401442,4.241798017,3.786058851,1.120372975,NA,NA,GTPBP3,84705,GTP binding protein 3,Gtpbp3
ENSG00000132518,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,GUCY2D,3000,guanylate cyclase 2D,Gucy2e
ENSG00000101890,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,GUCY2F,2986,guanylate cyclase 2F,Gucy2f
ENSG00000151806,0,269,0,77,568,267,0,0.584971137,0,0.27400135,1.122891537,0.538721359,79.8615546,-0.135031642,2.692599021,-0.050149183,0.960003506,0.977242627,GUF1,60558,GUF1 homolog,Guf1
ENSG00000162882,0,112,1,0,0,0,0,0.461784608,0.004638461,0,0,0,18.1142413,-9.428253291,3.255096315,-2.896459084,0.003773999,0.089379376,HAAO,23498,3-hydroxyanthranilate 3,Haao
ENSG00000112855,2,1,0,406,390,0,0.007589874,0.003120281,0,2.073001547,1.106281614,0,43.91803512,4.123058166,2.861727853,1.440758304,0.149652977,0.277918203,HARS2,23438,histidyl-tRNA synthetase 2,Hars2
ENSG00000101336,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,HCK,3055,HCK proto-oncogene,Hck
